variable	gene	gene_id	seqnames	logFC	CI.L	CI.R	P.Value	adj.P.Val
negative regulation of cell population proliferation	GATA2	ENSG00000179348.12	chr3	0.35448156887169	0.122274679499521	0.58668845824386	0.00282846407968057	0.0139119194839766
positive regulation of cell migration	GATA2	ENSG00000179348.12	chr3	0.35448156887169	0.122274679499521	0.58668845824386	0.00282846407968057	0.0139119194839766
cell activation	GATA2	ENSG00000179348.12	chr3	0.35448156887169	0.122274679499521	0.58668845824386	0.00282846407968057	0.0139119194839766
negative regulation of immune system process	GATA2	ENSG00000179348.12	chr3	0.35448156887169	0.122274679499521	0.58668845824386	0.00282846407968057	0.0139119194839766
tube morphogenesis	GATA2	ENSG00000179348.12	chr3	0.35448156887169	0.122274679499521	0.58668845824386	0.00282846407968057	0.0139119194839766
VEGFA-VEGFR2 signaling	GATA2	ENSG00000179348.12	chr3	0.35448156887169	0.122274679499521	0.58668845824386	0.00282846407968057	0.0139119194839766
inflammatory response	SBNO2	ENSG00000064932.16	chr19	0.353159289807605	0.173092785851075	0.533225793764134	0.000129743085936143	0.00138445878292235
cellular response to cytokine stimulus	SBNO2	ENSG00000064932.16	chr19	0.353159289807605	0.173092785851075	0.533225793764134	0.000129743085936143	0.00138445878292235
cell activation	SBNO2	ENSG00000064932.16	chr19	0.353159289807605	0.173092785851075	0.533225793764134	0.000129743085936143	0.00138445878292235
positive regulation of cytokine production	SBNO2	ENSG00000064932.16	chr19	0.353159289807605	0.173092785851075	0.533225793764134	0.000129743085936143	0.00138445878292235
regulation of cell activation	LGALS9	ENSG00000168961.17	chr17	0.352820887085561	0.172459052569786	0.533182721601337	0.000135010414584955	0.00142474159974584
positive regulation of cell migration	LGALS9	ENSG00000168961.17	chr17	0.352820887085561	0.172459052569786	0.533182721601337	0.000135010414584955	0.00142474159974584
positive regulation of immune response	LGALS9	ENSG00000168961.17	chr17	0.352820887085561	0.172459052569786	0.533182721601337	0.000135010414584955	0.00142474159974584
regulation of tumor necrosis factor superfamily cytokine production	LGALS9	ENSG00000168961.17	chr17	0.352820887085561	0.172459052569786	0.533182721601337	0.000135010414584955	0.00142474159974584
positive regulation of cytokine production	LGALS9	ENSG00000168961.17	chr17	0.352820887085561	0.172459052569786	0.533182721601337	0.000135010414584955	0.00142474159974584
negative regulation of immune system process	LGALS9	ENSG00000168961.17	chr17	0.352820887085561	0.172459052569786	0.533182721601337	0.000135010414584955	0.00142474159974584
cellular response to cytokine stimulus	LGALS9	ENSG00000168961.17	chr17	0.352820887085561	0.172459052569786	0.533182721601337	0.000135010414584955	0.00142474159974584
Malignant pleural mesothelioma	LGALS9	ENSG00000168961.17	chr17	0.352820887085561	0.172459052569786	0.533182721601337	0.000135010414584955	0.00142474159974584
negative regulation of cell population proliferation	LGALS9	ENSG00000168961.17	chr17	0.352820887085561	0.172459052569786	0.533182721601337	0.000135010414584955	0.00142474159974584
inflammatory response	LGALS9	ENSG00000168961.17	chr17	0.352820887085561	0.172459052569786	0.533182721601337	0.000135010414584955	0.00142474159974584
regulation of MAPK cascade	LGALS9	ENSG00000168961.17	chr17	0.352820887085561	0.172459052569786	0.533182721601337	0.000135010414584955	0.00142474159974584
cell activation	LCP1	ENSG00000136167.15	chr13	0.35259086788511	0.118149247009156	0.587032488761063	0.00326235287738135	0.015469726131695
actin filament-based process	LCP1	ENSG00000136167.15	chr13	0.35259086788511	0.118149247009156	0.587032488761063	0.00326235287738135	0.015469726131695
cellular response to cytokine stimulus	LCP1	ENSG00000136167.15	chr13	0.35259086788511	0.118149247009156	0.587032488761063	0.00326235287738135	0.015469726131695
actin filament-based process	SUN2	ENSG00000100242.15	chr22	0.350978641661157	0.191816674656901	0.510140608665412	1.73844589543055e-05	0.000295285965687324
positive regulation of cell migration	SUN2	ENSG00000100242.15	chr22	0.350978641661157	0.191816674656901	0.510140608665412	1.73844589543055e-05	0.000295285965687324
TYROBP causal network in microglia	TCIRG1	ENSG00000110719.10	chr11	0.350464967172611	0.132795429567713	0.568134504777509	0.00164492767399221	0.00920315944782309
cellular response to cytokine stimulus	TCIRG1	ENSG00000110719.10	chr11	0.350464967172611	0.132795429567713	0.568134504777509	0.00164492767399221	0.00920315944782309
cell activation	TCIRG1	ENSG00000110719.10	chr11	0.350464967172611	0.132795429567713	0.568134504777509	0.00164492767399221	0.00920315944782309
Malignant pleural mesothelioma	TCIRG1	ENSG00000110719.10	chr11	0.350464967172611	0.132795429567713	0.568134504777509	0.00164492767399221	0.00920315944782309
inflammatory response	TCIRG1	ENSG00000110719.10	chr11	0.350464967172611	0.132795429567713	0.568134504777509	0.00164492767399221	0.00920315944782309
inflammatory response	S1PR3	ENSG00000213694.6	chr9	0.350429502332419	0.201482171161229	0.49937683350361	4.67722667045195e-06	0.000106867267114495
regulation of tumor necrosis factor superfamily cytokine production	S1PR3	ENSG00000213694.6	chr9	0.350429502332419	0.201482171161229	0.49937683350361	4.67722667045195e-06	0.000106867267114495
cellular response to cytokine stimulus	ACKR1	ENSG00000213088.12	chr1	0.350276112661029	0.120318162698086	0.580234062623972	0.00288936352861184	0.0141480372575864
inflammatory response	ACKR1	ENSG00000213088.12	chr1	0.350276112661029	0.120318162698086	0.580234062623972	0.00288936352861184	0.0141480372575864
cell activation	CFI	ENSG00000205403.14	chr4	0.350057529265348	0.104292221699029	0.595822836831668	0.00531691115624714	0.0223701426665835
positive regulation of immune response	CFI	ENSG00000205403.14	chr4	0.350057529265348	0.104292221699029	0.595822836831668	0.00531691115624714	0.0223701426665835
positive regulation of cytokine production	CFI	ENSG00000205403.14	chr4	0.350057529265348	0.104292221699029	0.595822836831668	0.00531691115624714	0.0223701426665835
positive regulation of cell migration	TCAF2	ENSG00000170379.21	chr7	0.349533599333287	0.120699512580314	0.57836768608626	0.00281273444687096	0.013856551809646
cellular response to cytokine stimulus	PFKP	ENSG00000067057.18	chr10	0.348602148385752	0.21405915688909	0.483145139882415	4.81766772046736e-07	1.82697810907456e-05
positive regulation of cell migration	FOXO4	ENSG00000184481.17	chrX	0.348129308106349	0.227147233166581	0.469111383046118	2.45109618472558e-08	1.96576891963545e-06
VEGFA-VEGFR2 signaling	FOXO4	ENSG00000184481.17	chrX	0.348129308106349	0.227147233166581	0.469111383046118	2.45109618472558e-08	1.96576891963545e-06
enzyme-linked receptor protein signaling pathway	FOXO4	ENSG00000184481.17	chrX	0.348129308106349	0.227147233166581	0.469111383046118	2.45109618472558e-08	1.96576891963545e-06
negative regulation of cell population proliferation	FOXO4	ENSG00000184481.17	chrX	0.348129308106349	0.227147233166581	0.469111383046118	2.45109618472558e-08	1.96576891963545e-06
negative regulation of immune system process	TFPI	ENSG00000003436.16	chr2	0.346882801317917	0.111256237112295	0.582509365523538	0.00397526345044124	0.0178749693844167
Hemostasis	TFPI	ENSG00000003436.16	chr2	0.346882801317917	0.111256237112295	0.582509365523538	0.00397526345044124	0.0178749693844167
inflammatory response	TFPI	ENSG00000003436.16	chr2	0.346882801317917	0.111256237112295	0.582509365523538	0.00397526345044124	0.0178749693844167
positive regulation of cytokine production	IRAK3	ENSG00000090376.11	chr12	0.346813609149127	0.13198949404032	0.561637724257933	0.00159831277925727	0.00901705256491881
positive regulation of immune response	IRAK3	ENSG00000090376.11	chr12	0.346813609149127	0.13198949404032	0.561637724257933	0.00159831277925727	0.00901705256491881
regulation of MAPK cascade	IRAK3	ENSG00000090376.11	chr12	0.346813609149127	0.13198949404032	0.561637724257933	0.00159831277925727	0.00901705256491881
cellular response to cytokine stimulus	IRAK3	ENSG00000090376.11	chr12	0.346813609149127	0.13198949404032	0.561637724257933	0.00159831277925727	0.00901705256491881
inflammatory response	IRAK3	ENSG00000090376.11	chr12	0.346813609149127	0.13198949404032	0.561637724257933	0.00159831277925727	0.00901705256491881
regulation of kinase activity	IRAK3	ENSG00000090376.11	chr12	0.346813609149127	0.13198949404032	0.561637724257933	0.00159831277925727	0.00901705256491881
regulation of tumor necrosis factor superfamily cytokine production	IRAK3	ENSG00000090376.11	chr12	0.346813609149127	0.13198949404032	0.561637724257933	0.00159831277925727	0.00901705256491881
negative regulation of immune system process	IRAK3	ENSG00000090376.11	chr12	0.346813609149127	0.13198949404032	0.561637724257933	0.00159831277925727	0.00901705256491881
Osteoclast differentiation	NCF4	ENSG00000100365.16	chr22	0.346709049837697	0.103007754366074	0.590410345309321	0.00537064821529129	0.0225610917047208
regulation of kinase activity	AXIN1	ENSG00000103126.15	chr16	0.346058797723266	0.216859399973328	0.475258195473204	1.99595993648412e-07	9.66167227957483e-06
Malignant pleural mesothelioma	AXIN1	ENSG00000103126.15	chr16	0.346058797723266	0.216859399973328	0.475258195473204	1.99595993648412e-07	9.66167227957483e-06
regulation of MAPK cascade	AXIN1	ENSG00000103126.15	chr16	0.346058797723266	0.216859399973328	0.475258195473204	1.99595993648412e-07	9.66167227957483e-06
tube morphogenesis	AXIN1	ENSG00000103126.15	chr16	0.346058797723266	0.216859399973328	0.475258195473204	1.99595993648412e-07	9.66167227957483e-06
actin filament-based process	AXIN1	ENSG00000103126.15	chr16	0.346058797723266	0.216859399973328	0.475258195473204	1.99595993648412e-07	9.66167227957483e-06
cellular response to cytokine stimulus	MRAS	ENSG00000158186.13	chr3	0.345937966251983	0.226474954390007	0.465400978113958	2.00950289524889e-08	1.64744390539393e-06
actin filament-based process	MRAS	ENSG00000158186.13	chr3	0.345937966251983	0.226474954390007	0.465400978113958	2.00950289524889e-08	1.64744390539393e-06
Malignant pleural mesothelioma	EIF4EBP1	ENSG00000187840.5	chr8	0.345079044309518	0.154265019453771	0.535893069165266	0.000412542792583746	0.00333966576895849
actin filament-based process	PLEK	ENSG00000115956.10	chr2	0.344286543533782	0.127825063473552	0.560748023594013	0.0018715795568887	0.010094987522833
cell activation	PLEK	ENSG00000115956.10	chr2	0.344286543533782	0.127825063473552	0.560748023594013	0.0018715795568887	0.010094987522833
TYROBP causal network in microglia	PLEK	ENSG00000115956.10	chr2	0.344286543533782	0.127825063473552	0.560748023594013	0.0018715795568887	0.010094987522833
Hemostasis	PLEK	ENSG00000115956.10	chr2	0.344286543533782	0.127825063473552	0.560748023594013	0.0018715795568887	0.010094987522833
regulation of cell activation	PLEK	ENSG00000115956.10	chr2	0.344286543533782	0.127825063473552	0.560748023594013	0.0018715795568887	0.010094987522833
regulation of tumor necrosis factor superfamily cytokine production	C1QTNF4	ENSG00000172247.4	chr11	0.344101684912356	0.0865094995348335	0.601693870289879	0.0089235598185194	0.0330969793164385
positive regulation of cytokine production	C1QTNF4	ENSG00000172247.4	chr11	0.344101684912356	0.0865094995348335	0.601693870289879	0.0089235598185194	0.0330969793164385
positive regulation of cell migration	FERMT3	ENSG00000149781.13	chr11	0.343281962883403	0.107244394711665	0.579319531055141	0.00443431274994	0.0195437718248598
Hemostasis	FERMT3	ENSG00000149781.13	chr11	0.343281962883403	0.107244394711665	0.579319531055141	0.00443431274994	0.0195437718248598
regulation of cell activation	FERMT3	ENSG00000149781.13	chr11	0.343281962883403	0.107244394711665	0.579319531055141	0.00443431274994	0.0195437718248598
cell activation	FERMT3	ENSG00000149781.13	chr11	0.343281962883403	0.107244394711665	0.579319531055141	0.00443431274994	0.0195437718248598
regulation of cell activation	SIPA1	ENSG00000213445.10	chr11	0.343279545353475	0.183193813895521	0.503365276811428	2.92403776114068e-05	0.000438853201759346
Osteoclast differentiation	SIPA1	ENSG00000213445.10	chr11	0.343279545353475	0.183193813895521	0.503365276811428	2.92403776114068e-05	0.000438853201759346
Hemostasis	C1QTNF1	ENSG00000173918.15	chr17	0.342817648869091	0.118738235547743	0.566897062190438	0.00276946813074696	0.0136814233710847
regulation of MAPK cascade	C1QTNF1	ENSG00000173918.15	chr17	0.342817648869091	0.118738235547743	0.566897062190438	0.00276946813074696	0.0136814233710847
negative regulation of immune system process	C1QTNF1	ENSG00000173918.15	chr17	0.342817648869091	0.118738235547743	0.566897062190438	0.00276946813074696	0.0136814233710847
regulation of cell activation	C1QTNF1	ENSG00000173918.15	chr17	0.342817648869091	0.118738235547743	0.566897062190438	0.00276946813074696	0.0136814233710847
tube morphogenesis	ZNF358	ENSG00000198816.7	chr19	0.342559476482931	0.146902166962096	0.538216786003765	0.000625195753472294	0.00449880840765984
inflammatory response	LYG1	ENSG00000144214.10	chr2	0.341576287822277	0.122887205744671	0.560265369899884	0.00225503782158461	0.0116727012494651
tube morphogenesis	TBX3	ENSG00000135111.16	chr12	0.341460835538775	0.0990307302051406	0.583890940872409	0.00584543785846295	0.0240098016642282
negative regulation of cell population proliferation	TBX3	ENSG00000135111.16	chr12	0.341460835538775	0.0990307302051406	0.583890940872409	0.00584543785846295	0.0240098016642282
Osteoclast differentiation	ITGAL	ENSG00000005844.19	chr16	0.340854420276475	0.102150694776024	0.579558145776926	0.00520373007016139	0.0219787086316555
Hemostasis	ITGAL	ENSG00000005844.19	chr16	0.340854420276475	0.102150694776024	0.579558145776926	0.00520373007016139	0.0219787086316555
Malignant pleural mesothelioma	ITGAL	ENSG00000005844.19	chr16	0.340854420276475	0.102150694776024	0.579558145776926	0.00520373007016139	0.0219787086316555
cell activation	ITGAL	ENSG00000005844.19	chr16	0.340854420276475	0.102150694776024	0.579558145776926	0.00520373007016139	0.0219787086316555
inflammatory response	ITGAL	ENSG00000005844.19	chr16	0.340854420276475	0.102150694776024	0.579558145776926	0.00520373007016139	0.0219787086316555
positive regulation of cell migration	MMP2	ENSG00000087245.13	chr16	0.340228927491871	0.145851684806222	0.534606170177521	0.000627241275361912	0.00450438633339646
VEGFA-VEGFR2 signaling	MMP2	ENSG00000087245.13	chr16	0.340228927491871	0.145851684806222	0.534606170177521	0.000627241275361912	0.00450438633339646
regulation of cell activation	MMP2	ENSG00000087245.13	chr16	0.340228927491871	0.145851684806222	0.534606170177521	0.000627241275361912	0.00450438633339646
enzyme-linked receptor protein signaling pathway	MMP2	ENSG00000087245.13	chr16	0.340228927491871	0.145851684806222	0.534606170177521	0.000627241275361912	0.00450438633339646
tube morphogenesis	MMP2	ENSG00000087245.13	chr16	0.340228927491871	0.145851684806222	0.534606170177521	0.000627241275361912	0.00450438633339646
Malignant pleural mesothelioma	MMP2	ENSG00000087245.13	chr16	0.340228927491871	0.145851684806222	0.534606170177521	0.000627241275361912	0.00450438633339646
cellular response to cytokine stimulus	MMP2	ENSG00000087245.13	chr16	0.340228927491871	0.145851684806222	0.534606170177521	0.000627241275361912	0.00450438633339646
inflammatory response	MMP2	ENSG00000087245.13	chr16	0.340228927491871	0.145851684806222	0.534606170177521	0.000627241275361912	0.00450438633339646
Hemostasis	MMP2	ENSG00000087245.13	chr16	0.340228927491871	0.145851684806222	0.534606170177521	0.000627241275361912	0.00450438633339646
negative regulation of cell population proliferation	KANK2	ENSG00000197256.11	chr19	0.340083068453407	0.23906177514829	0.441104361758524	8.34056993448775e-11	2.75103031118232e-08
actin filament-based process	GAS2L1	ENSG00000185340.15	chr22	0.340073807898023	0.186159983840523	0.493987631955522	1.67430787725237e-05	0.000286795997863169
regulation of kinase activity	GPER1	ENSG00000164850.15	chr7	0.339541305173831	0.146140842627647	0.532941767720015	0.000604076984624363	0.00439365326816787
positive regulation of cell migration	GPER1	ENSG00000164850.15	chr7	0.339541305173831	0.146140842627647	0.532941767720015	0.000604076984624363	0.00439365326816787
negative regulation of immune system process	GPER1	ENSG00000164850.15	chr7	0.339541305173831	0.146140842627647	0.532941767720015	0.000604076984624363	0.00439365326816787
regulation of MAPK cascade	GPER1	ENSG00000164850.15	chr7	0.339541305173831	0.146140842627647	0.532941767720015	0.000604076984624363	0.00439365326816787
inflammatory response	GPER1	ENSG00000164850.15	chr7	0.339541305173831	0.146140842627647	0.532941767720015	0.000604076984624363	0.00439365326816787
cellular response to cytokine stimulus	GPER1	ENSG00000164850.15	chr7	0.339541305173831	0.146140842627647	0.532941767720015	0.000604076984624363	0.00439365326816787
positive regulation of cytokine production	GPER1	ENSG00000164850.15	chr7	0.339541305173831	0.146140842627647	0.532941767720015	0.000604076984624363	0.00439365326816787
regulation of cell activation	GPER1	ENSG00000164850.15	chr7	0.339541305173831	0.146140842627647	0.532941767720015	0.000604076984624363	0.00439365326816787
negative regulation of cell population proliferation	GPER1	ENSG00000164850.15	chr7	0.339541305173831	0.146140842627647	0.532941767720015	0.000604076984624363	0.00439365326816787
VEGFA-VEGFR2 signaling	PGF	ENSG00000119630.14	chr14	0.339274746881338	0.120488471240524	0.558061022522152	0.00242419593829497	0.0123499895807606
Malignant pleural mesothelioma	PGF	ENSG00000119630.14	chr14	0.339274746881338	0.120488471240524	0.558061022522152	0.00242419593829497	0.0123499895807606
positive regulation of cell migration	PGF	ENSG00000119630.14	chr14	0.339274746881338	0.120488471240524	0.558061022522152	0.00242419593829497	0.0123499895807606
positive regulation of cytokine production	PGF	ENSG00000119630.14	chr14	0.339274746881338	0.120488471240524	0.558061022522152	0.00242419593829497	0.0123499895807606
regulation of kinase activity	PGF	ENSG00000119630.14	chr14	0.339274746881338	0.120488471240524	0.558061022522152	0.00242419593829497	0.0123499895807606
tube morphogenesis	PGF	ENSG00000119630.14	chr14	0.339274746881338	0.120488471240524	0.558061022522152	0.00242419593829497	0.0123499895807606
enzyme-linked receptor protein signaling pathway	PGF	ENSG00000119630.14	chr14	0.339274746881338	0.120488471240524	0.558061022522152	0.00242419593829497	0.0123499895807606
negative regulation of cell population proliferation	PODN	ENSG00000174348.14	chr1	0.33857101904972	0.136824800915481	0.54031723718396	0.00103858283681876	0.00657892826020566
inflammatory response	AKR1C1	ENSG00000187134.14	chr10	0.338133415880826	0.108829670710335	0.567437161051317	0.0039159599676371	0.0176766582498399
actin filament-based process	PIP5K1C	ENSG00000186111.11	chr19	0.337729888528932	0.207860939769664	0.4675988372882	4.38181427885264e-07	1.71204605831865e-05
regulation of MAPK cascade	OPRK1	ENSG00000082556.14	chr8	0.335594305734277	0.126346625215034	0.544841986253519	0.00171461480574805	0.00945588940941739
Hemostasis	OPRK1	ENSG00000082556.14	chr8	0.335594305734277	0.126346625215034	0.544841986253519	0.00171461480574805	0.00945588940941739
inflammatory response	OPRK1	ENSG00000082556.14	chr8	0.335594305734277	0.126346625215034	0.544841986253519	0.00171461480574805	0.00945588940941739
positive regulation of cell migration	OPRK1	ENSG00000082556.14	chr8	0.335594305734277	0.126346625215034	0.544841986253519	0.00171461480574805	0.00945588940941739
cell activation	NFIL3	ENSG00000165030.4	chr9	0.33534141577343	0.14715657371636	0.523526257830501	0.000500049888018296	0.00382535467193284
cellular response to cytokine stimulus	NFIL3	ENSG00000165030.4	chr9	0.33534141577343	0.14715657371636	0.523526257830501	0.000500049888018296	0.00382535467193284
regulation of kinase activity	CARD10	ENSG00000100065.15	chr22	0.335041779200301	0.0960684139234152	0.574015144477187	0.00607488618932419	0.0247373272532831
regulation of kinase activity	SESN2	ENSG00000130766.5	chr1	0.334932171481034	0.130648982764314	0.539215360197755	0.00135082889826796	0.00795301214783498
Hemostasis	CEL	ENSG00000170835.17	chr9	0.334576449505889	0.0743530424482727	0.594799856563506	0.011822697848868	0.0409278309959714
cellular response to cytokine stimulus	HK2	ENSG00000159399.10	chr2	0.334550086406142	0.0972171879246036	0.57188298488768	0.00580621553320494	0.0238902103009706
Hemostasis	HK2	ENSG00000159399.10	chr2	0.334550086406142	0.0972171879246036	0.57188298488768	0.00580621553320494	0.0238902103009706
regulation of kinase activity	SERTAD1	ENSG00000197019.5	chr19	0.334516309685856	0.156595071872083	0.51243754749963	0.000242164398990442	0.00223027121485808
Malignant pleural mesothelioma	ATP6V0A4	ENSG00000105929.16	chr7	0.333257362803339	0.0905416515763723	0.575973074030306	0.00720195950314995	0.0280696322157669
Malignant pleural mesothelioma	PARD3	ENSG00000148498.16	chr10	0.332658070334558	0.209969648909876	0.45534649175924	1.42349687931647e-07	7.64752130278239e-06
actin filament-based process	GAS2L2	ENSG00000270765.7	chr17	0.332201411386524	0.101118614879776	0.563284207893273	0.00490971095835965	0.0210503115243092
Malignant pleural mesothelioma	TCF7L1	ENSG00000152284.5	chr2	0.331635793089804	0.19606575717413	0.467205829005478	1.96002143735157e-06	5.46148998938258e-05
positive regulation of cytokine production	TRIM8	ENSG00000171206.15	chr10	0.331227318614495	0.218517461578563	0.443937175650427	1.25335383414701e-08	1.22595292618669e-06
cellular response to cytokine stimulus	TRIM8	ENSG00000171206.15	chr10	0.331227318614495	0.218517461578563	0.443937175650427	1.25335383414701e-08	1.22595292618669e-06
Hemostasis	ID3	ENSG00000117318.9	chr1	0.330996238647697	0.152210000065787	0.509782477229607	0.000300560252421192	0.00259771240712356
inflammatory response	ID3	ENSG00000117318.9	chr1	0.330996238647697	0.152210000065787	0.509782477229607	0.000300560252421192	0.00259771240712356
tube morphogenesis	ID3	ENSG00000117318.9	chr1	0.330996238647697	0.152210000065787	0.509782477229607	0.000300560252421192	0.00259771240712356
negative regulation of immune system process	IER3	ENSG00000137331.12	chr6	0.330714931302805	0.0747529867215012	0.58667687588411	0.0114159654836922	0.0398309073690546
positive regulation of cytokine production	IER3	ENSG00000137331.12	chr6	0.330714931302805	0.0747529867215012	0.58667687588411	0.0114159654836922	0.0398309073690546
positive regulation of immune response	LIME1	ENSG00000203896.10	chr20	0.329822478134234	0.109432774744147	0.550212181524322	0.00341738850457454	0.0160280493255227
regulation of kinase activity	LIME1	ENSG00000203896.10	chr20	0.329822478134234	0.109432774744147	0.550212181524322	0.00341738850457454	0.0160280493255227
negative regulation of cell population proliferation	TES	ENSG00000135269.18	chr7	0.329518096484675	0.101400297412766	0.557635895556583	0.00470810044654588	0.0204329830579438
regulation of cell activation	TGFB1	ENSG00000105329.11	chr19	0.329245151666512	0.183865219367823	0.474625083965202	1.03229292944233e-05	0.000195735436073269
positive regulation of immune response	TGFB1	ENSG00000105329.11	chr19	0.329245151666512	0.183865219367823	0.474625083965202	1.03229292944233e-05	0.000195735436073269
Hemostasis	TGFB1	ENSG00000105329.11	chr19	0.329245151666512	0.183865219367823	0.474625083965202	1.03229292944233e-05	0.000195735436073269
regulation of tumor necrosis factor superfamily cytokine production	TGFB1	ENSG00000105329.11	chr19	0.329245151666512	0.183865219367823	0.474625083965202	1.03229292944233e-05	0.000195735436073269
regulation of MAPK cascade	TGFB1	ENSG00000105329.11	chr19	0.329245151666512	0.183865219367823	0.474625083965202	1.03229292944233e-05	0.000195735436073269
negative regulation of immune system process	TGFB1	ENSG00000105329.11	chr19	0.329245151666512	0.183865219367823	0.474625083965202	1.03229292944233e-05	0.000195735436073269
inflammatory response	TGFB1	ENSG00000105329.11	chr19	0.329245151666512	0.183865219367823	0.474625083965202	1.03229292944233e-05	0.000195735436073269
cellular response to cytokine stimulus	TGFB1	ENSG00000105329.11	chr19	0.329245151666512	0.183865219367823	0.474625083965202	1.03229292944233e-05	0.000195735436073269
Malignant pleural mesothelioma	TGFB1	ENSG00000105329.11	chr19	0.329245151666512	0.183865219367823	0.474625083965202	1.03229292944233e-05	0.000195735436073269
positive regulation of cytokine production	TGFB1	ENSG00000105329.11	chr19	0.329245151666512	0.183865219367823	0.474625083965202	1.03229292944233e-05	0.000195735436073269
regulation of kinase activity	TGFB1	ENSG00000105329.11	chr19	0.329245151666512	0.183865219367823	0.474625083965202	1.03229292944233e-05	0.000195735436073269
positive regulation of cell migration	TGFB1	ENSG00000105329.11	chr19	0.329245151666512	0.183865219367823	0.474625083965202	1.03229292944233e-05	0.000195735436073269
negative regulation of cell population proliferation	TGFB1	ENSG00000105329.11	chr19	0.329245151666512	0.183865219367823	0.474625083965202	1.03229292944233e-05	0.000195735436073269
cell activation	TGFB1	ENSG00000105329.11	chr19	0.329245151666512	0.183865219367823	0.474625083965202	1.03229292944233e-05	0.000195735436073269
enzyme-linked receptor protein signaling pathway	TGFB1	ENSG00000105329.11	chr19	0.329245151666512	0.183865219367823	0.474625083965202	1.03229292944233e-05	0.000195735436073269
Osteoclast differentiation	TGFB1	ENSG00000105329.11	chr19	0.329245151666512	0.183865219367823	0.474625083965202	1.03229292944233e-05	0.000195735436073269
tube morphogenesis	TGFB1	ENSG00000105329.11	chr19	0.329245151666512	0.183865219367823	0.474625083965202	1.03229292944233e-05	0.000195735436073269
VEGFA-VEGFR2 signaling	PDE4DIP	ENSG00000178104.19	chr1	0.328982120923186	0.208521400080608	0.449442841765764	1.1617272778379e-07	6.72148829176581e-06
Malignant pleural mesothelioma	ADCY9	ENSG00000162104.10	chr16	0.328461980351559	0.22359321533365	0.433330745369468	1.39457697021984e-09	2.22239159198068e-07
tube morphogenesis	ADCY9	ENSG00000162104.10	chr16	0.328461980351559	0.22359321533365	0.433330745369468	1.39457697021984e-09	2.22239159198068e-07
regulation of tumor necrosis factor superfamily cytokine production	LAPTM5	ENSG00000162511.8	chr1	0.328212738576075	0.132046220660291	0.524379256491858	0.00107532450546397	0.00674666960596769
positive regulation of cytokine production	LAPTM5	ENSG00000162511.8	chr1	0.328212738576075	0.132046220660291	0.524379256491858	0.00107532450546397	0.00674666960596769
regulation of cell activation	LAPTM5	ENSG00000162511.8	chr1	0.328212738576075	0.132046220660291	0.524379256491858	0.00107532450546397	0.00674666960596769
regulation of MAPK cascade	LAPTM5	ENSG00000162511.8	chr1	0.328212738576075	0.132046220660291	0.524379256491858	0.00107532450546397	0.00674666960596769
negative regulation of immune system process	LAPTM5	ENSG00000162511.8	chr1	0.328212738576075	0.132046220660291	0.524379256491858	0.00107532450546397	0.00674666960596769
tube morphogenesis	MBD3	ENSG00000071655.18	chr19	0.326851720393842	0.169948026730077	0.483755414057608	4.87317637165314e-05	0.000641748008163013
positive regulation of immune response	CFD	ENSG00000197766.8	chr19	0.326831764318474	0.117606055667179	0.53605747296977	0.00225248912815931	0.0116706863892735
Hemostasis	CFD	ENSG00000197766.8	chr19	0.326831764318474	0.117606055667179	0.53605747296977	0.00225248912815931	0.0116706863892735
positive regulation of cytokine production	CFD	ENSG00000197766.8	chr19	0.326831764318474	0.117606055667179	0.53605747296977	0.00225248912815931	0.0116706863892735
cell activation	CFD	ENSG00000197766.8	chr19	0.326831764318474	0.117606055667179	0.53605747296977	0.00225248912815931	0.0116706863892735
inflammatory response	CFD	ENSG00000197766.8	chr19	0.326831764318474	0.117606055667179	0.53605747296977	0.00225248912815931	0.0116706863892735
actin filament-based process	COLGALT1	ENSG00000130309.11	chr19	0.326795932484846	0.200864820594836	0.452727044374857	4.62864988318657e-07	1.77908241987087e-05
cellular response to cytokine stimulus	ELK1	ENSG00000126767.18	chrX	0.326400115284211	0.187779218092568	0.465021012475855	4.59593646042679e-06	0.000105646947841545
inflammatory response	ELK1	ENSG00000126767.18	chrX	0.326400115284211	0.187779218092568	0.465021012475855	4.59593646042679e-06	0.000105646947841545
Malignant pleural mesothelioma	ELK1	ENSG00000126767.18	chrX	0.326400115284211	0.187779218092568	0.465021012475855	4.59593646042679e-06	0.000105646947841545
VEGFA-VEGFR2 signaling	ELK1	ENSG00000126767.18	chrX	0.326400115284211	0.187779218092568	0.465021012475855	4.59593646042679e-06	0.000105646947841545
enzyme-linked receptor protein signaling pathway	ELK1	ENSG00000126767.18	chrX	0.326400115284211	0.187779218092568	0.465021012475855	4.59593646042679e-06	0.000105646947841545
enzyme-linked receptor protein signaling pathway	ZNF106	ENSG00000103994.18	chr15	0.325691342733778	0.237962412173923	0.413420273293633	9.62025028026886e-13	9.76209973464739e-10
actin filament-based process	BMP1	ENSG00000168487.20	chr8	0.325577509576453	0.202053332870081	0.449101686282824	3.07966505514812e-07	1.31562920111945e-05
regulation of cell activation	CSK	ENSG00000103653.17	chr15	0.325479889809251	0.202194368138647	0.448765411479856	2.94868584583607e-07	1.27893612695697e-05
Hemostasis	CSK	ENSG00000103653.17	chr15	0.325479889809251	0.202194368138647	0.448765411479856	2.94868584583607e-07	1.27893612695697e-05
