variable	gene	gene_id	seqnames	logFC	CI.L	CI.R	P.Value	adj.P.Val
brain development	UCHL5	ENSG00000116750.14	chr1	-0.346149510209459	-0.492676663050892	-0.199622357368027	4.28144478782114e-06	0.000228284704607771
nucleobase-containing small molecule metabolic process	CACNB4	ENSG00000182389.20	chr2	-0.346042609101208	-0.521621540760457	-0.170463677441959	0.000120334975572234	0.0018520900613237
inorganic ion transmembrane transport	CACNB4	ENSG00000182389.20	chr2	-0.346042609101208	-0.521621540760457	-0.170463677441959	0.000120334975572234	0.0018520900613237
regulation of secretion	CACNB4	ENSG00000182389.20	chr2	-0.346042609101208	-0.521621540760457	-0.170463677441959	0.000120334975572234	0.0018520900613237
synaptic signaling	CACNB4	ENSG00000182389.20	chr2	-0.346042609101208	-0.521621540760457	-0.170463677441959	0.000120334975572234	0.0018520900613237
behavior	CACNB4	ENSG00000182389.20	chr2	-0.346042609101208	-0.521621540760457	-0.170463677441959	0.000120334975572234	0.0018520900613237
modulation of chemical synaptic transmission	CACNB4	ENSG00000182389.20	chr2	-0.346042609101208	-0.521621540760457	-0.170463677441959	0.000120334975572234	0.0018520900613237
cellular component morphogenesis	MYOZ1	ENSG00000177791.12	chr10	-0.346002204375463	-0.608137830019905	-0.0838665787310221	0.00976592756671592	0.0367303502197645
modulation of chemical synaptic transmission	DLGAP2	ENSG00000198010.13	chr8	-0.345133425149787	-0.555419176657425	-0.134847673642149	0.0013353483317628	0.00895094140538966
synaptic signaling	DLGAP2	ENSG00000198010.13	chr8	-0.345133425149787	-0.555419176657425	-0.134847673642149	0.0013353483317628	0.00895094140538966
monocarboxylic acid metabolic process	DLAT	ENSG00000150768.17	chr11	-0.341968115558297	-0.514938538030965	-0.168997693085629	0.00011463332671494	0.00178468108978923
nucleobase-containing small molecule metabolic process	DLAT	ENSG00000150768.17	chr11	-0.341968115558297	-0.514938538030965	-0.168997693085629	0.00011463332671494	0.00178468108978923
organic acid catabolic process	DLAT	ENSG00000150768.17	chr11	-0.341968115558297	-0.514938538030965	-0.168997693085629	0.00011463332671494	0.00178468108978923
amide metabolic process	DLAT	ENSG00000150768.17	chr11	-0.341968115558297	-0.514938538030965	-0.168997693085629	0.00011463332671494	0.00178468108978923
Pyruvate metabolism and Citric Acid (TCA) cycle	DLAT	ENSG00000150768.17	chr11	-0.341968115558297	-0.514938538030965	-0.168997693085629	0.00011463332671494	0.00178468108978923
microtubule-based transport	PPFIA2	ENSG00000139220.17	chr12	-0.341949706921379	-0.546532870777537	-0.13736654306522	0.00108781824706514	0.00780795860228989
synaptic signaling	PPFIA2	ENSG00000139220.17	chr12	-0.341949706921379	-0.546532870777537	-0.13736654306522	0.00108781824706514	0.00780795860228989
response to salt	CPNE4	ENSG00000196353.12	chr3	-0.341545293279497	-0.596156045761837	-0.086934540797156	0.00864271113167252	0.0337313076446096
inorganic ion transmembrane transport	ATP13A4	ENSG00000127249.15	chr3	-0.340834437273724	-0.565174973765498	-0.11649390078195	0.00296244139548686	0.0155789048246905
small molecule biosynthetic process	ACOT4	ENSG00000177465.5	chr14	-0.339907553429434	-0.57819397467365	-0.101621132185218	0.00525000030427555	0.0235933949035298
dicarboxylic acid metabolic process	ACOT4	ENSG00000177465.5	chr14	-0.339907553429434	-0.57819397467365	-0.101621132185218	0.00525000030427555	0.0235933949035298
nucleobase-containing small molecule metabolic process	ACOT4	ENSG00000177465.5	chr14	-0.339907553429434	-0.57819397467365	-0.101621132185218	0.00525000030427555	0.0235933949035298
amide metabolic process	ACOT4	ENSG00000177465.5	chr14	-0.339907553429434	-0.57819397467365	-0.101621132185218	0.00525000030427555	0.0235933949035298
organic acid catabolic process	ACOT4	ENSG00000177465.5	chr14	-0.339907553429434	-0.57819397467365	-0.101621132185218	0.00525000030427555	0.0235933949035298
monocarboxylic acid metabolic process	ACOT4	ENSG00000177465.5	chr14	-0.339907553429434	-0.57819397467365	-0.101621132185218	0.00525000030427555	0.0235933949035298
response to salt	DHX36	ENSG00000174953.14	chr3	-0.33942899962475	-0.534986156699943	-0.143871842549557	0.000695877741417385	0.00576497313465115
organic acid catabolic process	GK	ENSG00000198814.13	chrX	-0.338367826509829	-0.540789168324943	-0.135946484694716	0.00108665678071589	0.00780795860228989
nucleobase-containing small molecule metabolic process	GK	ENSG00000198814.13	chrX	-0.338367826509829	-0.540789168324943	-0.135946484694716	0.00108665678071589	0.00780795860228989
Fatty acid metabolism	GK	ENSG00000198814.13	chrX	-0.338367826509829	-0.540789168324943	-0.135946484694716	0.00108665678071589	0.00780795860228989
small molecule biosynthetic process	GK	ENSG00000198814.13	chrX	-0.338367826509829	-0.540789168324943	-0.135946484694716	0.00108665678071589	0.00780795860228989
monocarboxylic acid metabolic process	GK	ENSG00000198814.13	chrX	-0.338367826509829	-0.540789168324943	-0.135946484694716	0.00108665678071589	0.00780795860228989
Pyruvate metabolism and Citric Acid (TCA) cycle	ASPH	ENSG00000198363.18	chr8	-0.338346126523126	-0.503964236376701	-0.17272801666955	6.76909423614474e-05	0.00125007895249011
Pyruvate metabolism and Citric Acid (TCA) cycle	COX18	ENSG00000163626.17	chr4	-0.338275628054913	-0.502553617443666	-0.173997638666161	5.93169991620351e-05	0.00113534817694351
dicarboxylic acid metabolic process	ATP1B2	ENSG00000129244.9	chr17	-0.337759600755449	-0.540243700486988	-0.13527550102391	0.00111314708636298	0.00790970196687684
brain development	ATP1B2	ENSG00000129244.9	chr17	-0.337759600755449	-0.540243700486988	-0.13527550102391	0.00111314708636298	0.00790970196687684
behavior	ATP1B2	ENSG00000129244.9	chr17	-0.337759600755449	-0.540243700486988	-0.13527550102391	0.00111314708636298	0.00790970196687684
inorganic ion transmembrane transport	ATP1B2	ENSG00000129244.9	chr17	-0.337759600755449	-0.540243700486988	-0.13527550102391	0.00111314708636298	0.00790970196687684
cilium assembly	BBS7	ENSG00000138686.10	chr4	-0.337096327132946	-0.56287230523659	-0.111320349029303	0.00349253826892579	0.0175923648727341
brain development	BBS7	ENSG00000138686.10	chr4	-0.337096327132946	-0.56287230523659	-0.111320349029303	0.00349253826892579	0.0175923648727341
cellular component morphogenesis	UNC5D	ENSG00000156687.11	chr8	-0.337001874931344	-0.547786921799024	-0.126216828063664	0.00177240039425633	0.0108869444745507
microtubule-based transport	GRIP1	ENSG00000155974.13	chr12	-0.336045170350816	-0.569001119600555	-0.103089221101077	0.00476503788230644	0.0219923632556955
synaptic signaling	GRIP1	ENSG00000155974.13	chr12	-0.336045170350816	-0.569001119600555	-0.103089221101077	0.00476503788230644	0.0219923632556955
synaptic signaling	ALDH9A1	ENSG00000143149.12	chr1	-0.335734248623891	-0.480413476560995	-0.191055020686787	6.2657470699126e-06	0.000279456260039529
Fatty acid metabolism	ALDH9A1	ENSG00000143149.12	chr1	-0.335734248623891	-0.480413476560995	-0.191055020686787	6.2657470699126e-06	0.000279456260039529
Valine, leucine and isoleucine degradation	ALDH9A1	ENSG00000143149.12	chr1	-0.335734248623891	-0.480413476560995	-0.191055020686787	6.2657470699126e-06	0.000279456260039529
organic acid catabolic process	ALDH9A1	ENSG00000143149.12	chr1	-0.335734248623891	-0.480413476560995	-0.191055020686787	6.2657470699126e-06	0.000279456260039529
regulation of secretion	ALDH9A1	ENSG00000143149.12	chr1	-0.335734248623891	-0.480413476560995	-0.191055020686787	6.2657470699126e-06	0.000279456260039529
organic acid catabolic process	TMLHE	ENSG00000185973.12	chrX	-0.335120975357	-0.542550926754307	-0.127691023959693	0.0015858245461523	0.0100406019937878
synaptic signaling	RAB5A	ENSG00000144566.11	chr3	-0.334722837887481	-0.460998772583165	-0.208446903191798	2.64706166664844e-07	4.32785636135712e-05
modulation of chemical synaptic transmission	RAB5A	ENSG00000144566.11	chr3	-0.334722837887481	-0.460998772583165	-0.208446903191798	2.64706166664844e-07	4.32785636135712e-05
monocarboxylic acid metabolic process	RAB5A	ENSG00000144566.11	chr3	-0.334722837887481	-0.460998772583165	-0.208446903191798	2.64706166664844e-07	4.32785636135712e-05
regulation of secretion	RAB5A	ENSG00000144566.11	chr3	-0.334722837887481	-0.460998772583165	-0.208446903191798	2.64706166664844e-07	4.32785636135712e-05
response to salt	TRPC3	ENSG00000138741.11	chr4	-0.3338219239703	-0.585719403052441	-0.0819244448881581	0.00947796542375326	0.0359716306141537
inorganic ion transmembrane transport	TRPC3	ENSG00000138741.11	chr4	-0.3338219239703	-0.585719403052441	-0.0819244448881581	0.00947796542375326	0.0359716306141537
nucleobase-containing small molecule metabolic process	HS6ST3	ENSG00000185352.9	chr13	-0.333333121441362	-0.572740394424192	-0.0939258484585324	0.00643235192018344	0.0274046402174712
inorganic ion transmembrane transport	IBTK	ENSG00000005700.15	chr6	-0.333307636125263	-0.508503239418988	-0.158112032831538	0.000204367647865214	0.0025994402880617
organic acid catabolic process	PHYH	ENSG00000107537.14	chr10	-0.33247844292393	-0.467712562127812	-0.197244323720049	1.74428938304814e-06	0.000128850293332144
monocarboxylic acid metabolic process	PHYH	ENSG00000107537.14	chr10	-0.33247844292393	-0.467712562127812	-0.197244323720049	1.74428938304814e-06	0.000128850293332144
dicarboxylic acid metabolic process	PHYH	ENSG00000107537.14	chr10	-0.33247844292393	-0.467712562127812	-0.197244323720049	1.74428938304814e-06	0.000128850293332144
behavior	HPRT1	ENSG00000165704.15	chrX	-0.331056764127735	-0.54008322199598	-0.122030306259489	0.00195584652337013	0.0116799036804036
nucleobase-containing small molecule metabolic process	HPRT1	ENSG00000165704.15	chrX	-0.331056764127735	-0.54008322199598	-0.122030306259489	0.00195584652337013	0.0116799036804036
small molecule biosynthetic process	HPRT1	ENSG00000165704.15	chrX	-0.331056764127735	-0.54008322199598	-0.122030306259489	0.00195584652337013	0.0116799036804036
brain development	HPRT1	ENSG00000165704.15	chrX	-0.331056764127735	-0.54008322199598	-0.122030306259489	0.00195584652337013	0.0116799036804036
cellular component morphogenesis	HPRT1	ENSG00000165704.15	chrX	-0.331056764127735	-0.54008322199598	-0.122030306259489	0.00195584652337013	0.0116799036804036
nucleobase-containing small molecule metabolic process	MGAT4C	ENSG00000182050.13	chr12	-0.330936280345697	-0.550206634589266	-0.111665926102128	0.00315551285655276	0.0163267209476082
amide metabolic process	GFM2	ENSG00000164347.18	chr5	-0.330849338389871	-0.509745297876818	-0.151953378902925	0.000304973332583437	0.00335565304579587
cellular component morphogenesis	CXCL14	ENSG00000145824.13	chr5	-0.330606484999675	-0.528060285959682	-0.133152684039668	0.00106640910679139	0.00770105924726188
monocarboxylic acid metabolic process	EPHX2	ENSG00000120915.14	chr8	-0.330265341397517	-0.508097182261786	-0.152433500533248	0.000287765635138408	0.00322638735428304
monocarboxylic acid metabolic process	MED29	ENSG00000063322.15	chr19	-0.329603335758826	-0.495839412073608	-0.163367259444044	0.000109582781591259	0.00174827063139351
monocarboxylic acid metabolic process	EHHADH	ENSG00000113790.11	chr3	-0.329352690483896	-0.567288861844227	-0.0914165191235648	0.00674679205588084	0.0282854719859763
Amino acid metabolism	EHHADH	ENSG00000113790.11	chr3	-0.329352690483896	-0.567288861844227	-0.0914165191235648	0.00674679205588084	0.0282854719859763
organic acid catabolic process	EHHADH	ENSG00000113790.11	chr3	-0.329352690483896	-0.567288861844227	-0.0914165191235648	0.00674679205588084	0.0282854719859763
Fatty acid metabolism	EHHADH	ENSG00000113790.11	chr3	-0.329352690483896	-0.567288861844227	-0.0914165191235648	0.00674679205588084	0.0282854719859763
Valine, leucine and isoleucine degradation	EHHADH	ENSG00000113790.11	chr3	-0.329352690483896	-0.567288861844227	-0.0914165191235648	0.00674679205588084	0.0282854719859763
microtubule-based transport	DNAH9	ENSG00000007174.18	chr17	-0.328922049704134	-0.528245892747829	-0.129598206660438	0.00125717000875216	0.00856037851836937
cellular component morphogenesis	C9orf72	ENSG00000147894.17	chr9	-0.328046073033048	-0.513175968800564	-0.142916177265532	0.000537398257100767	0.00487958993627413
nucleobase-containing small molecule metabolic process	AHCYL1	ENSG00000168710.18	chr1	-0.32763499558717	-0.516368365582796	-0.138901625591544	0.000694575392003376	0.00575754692272582
response to salt	AHCYL1	ENSG00000168710.18	chr1	-0.32763499558717	-0.516368365582796	-0.138901625591544	0.000694575392003376	0.00575754692272582
amide metabolic process	MRPS22	ENSG00000175110.13	chr3	-0.327555205043455	-0.471346887701708	-0.183763522385203	9.17687652964115e-06	0.000359250768756171
nucleobase-containing small molecule metabolic process	NUDT12	ENSG00000112874.10	chr5	-0.327501621303907	-0.52325148451185	-0.131751758095964	0.0010758472703152	0.00776131324256383
monocarboxylic acid metabolic process	NUDT12	ENSG00000112874.10	chr5	-0.327501621303907	-0.52325148451185	-0.131751758095964	0.0010758472703152	0.00776131324256383
microtubule-based transport	MYO1B	ENSG00000128641.19	chr2	-0.327078024663708	-0.564549847625289	-0.0896062017021268	0.0070236508664606	0.0291126571779248
Pyruvate metabolism and Citric Acid (TCA) cycle	LYRM7	ENSG00000186687.16	chr5	-0.326813420700059	-0.452999497339674	-0.200627344060445	4.86932293646083e-07	6.27832792798399e-05
inorganic ion transmembrane transport	ATP6V1G2	ENSG00000213760.11	chr6	-0.326269320078804	-0.509991620928468	-0.14254701922914	0.00052251626483843	0.00481536594165267
Amino acid metabolism	ACADM	ENSG00000117054.15	chr1	-0.326103571431458	-0.476968887903279	-0.175238254959636	2.52718926211227e-05	0.000658880979862837
monocarboxylic acid metabolic process	ACADM	ENSG00000117054.15	chr1	-0.326103571431458	-0.476968887903279	-0.175238254959636	2.52718926211227e-05	0.000658880979862837
organic acid catabolic process	ACADM	ENSG00000117054.15	chr1	-0.326103571431458	-0.476968887903279	-0.175238254959636	2.52718926211227e-05	0.000658880979862837
Valine, leucine and isoleucine degradation	ACADM	ENSG00000117054.15	chr1	-0.326103571431458	-0.476968887903279	-0.175238254959636	2.52718926211227e-05	0.000658880979862837
Fatty acid metabolism	ACADM	ENSG00000117054.15	chr1	-0.326103571431458	-0.476968887903279	-0.175238254959636	2.52718926211227e-05	0.000658880979862837
Pyruvate metabolism and Citric Acid (TCA) cycle	ACADM	ENSG00000117054.15	chr1	-0.326103571431458	-0.476968887903279	-0.175238254959636	2.52718926211227e-05	0.000658880979862837
amide metabolic process	LTN1	ENSG00000198862.14	chr21	-0.325847214011841	-0.513948220245837	-0.137746207777844	0.000712787555072623	0.00585479469944073
small molecule biosynthetic process	BCAT1	ENSG00000060982.15	chr12	-0.325524404513464	-0.522897232568695	-0.128151576458234	0.00126487250883772	0.00859180401956198
dicarboxylic acid metabolic process	BCAT1	ENSG00000060982.15	chr12	-0.325524404513464	-0.522897232568695	-0.128151576458234	0.00126487250883772	0.00859180401956198
Amino acid metabolism	BCAT1	ENSG00000060982.15	chr12	-0.325524404513464	-0.522897232568695	-0.128151576458234	0.00126487250883772	0.00859180401956198
Valine, leucine and isoleucine degradation	BCAT1	ENSG00000060982.15	chr12	-0.325524404513464	-0.522897232568695	-0.128151576458234	0.00126487250883772	0.00859180401956198
organic acid catabolic process	BCAT1	ENSG00000060982.15	chr12	-0.325524404513464	-0.522897232568695	-0.128151576458234	0.00126487250883772	0.00859180401956198
brain development	DYNC2H1	ENSG00000187240.17	chr11	-0.325030782577911	-0.513504407457275	-0.136557157698547	0.000752777882336265	0.00610792260021467
microtubule-based transport	DYNC2H1	ENSG00000187240.17	chr11	-0.325030782577911	-0.513504407457275	-0.136557157698547	0.000752777882336265	0.00610792260021467
cilium assembly	DYNC2H1	ENSG00000187240.17	chr11	-0.325030782577911	-0.513504407457275	-0.136557157698547	0.000752777882336265	0.00610792260021467
cellular component morphogenesis	FHOD3	ENSG00000134775.15	chr18	-0.324234955868905	-0.540672245769478	-0.107797665968331	0.00338523405268602	0.0171474194890163
inorganic ion transmembrane transport	KCNAB3	ENSG00000170049.10	chr17	-0.322581880011382	-0.507615333959897	-0.137548426062866	0.000659125257107689	0.00556782222844452
synaptic signaling	KCNAB3	ENSG00000170049.10	chr17	-0.322581880011382	-0.507615333959897	-0.137548426062866	0.000659125257107689	0.00556782222844452
organic acid catabolic process	PEX7	ENSG00000112357.14	chr6	-0.321776572854945	-0.544724921922334	-0.0988282237875552	0.00474336295181846	0.0219208591546567
monocarboxylic acid metabolic process	PEX7	ENSG00000112357.14	chr6	-0.321776572854945	-0.544724921922334	-0.0988282237875552	0.00474336295181846	0.0219208591546567
small molecule biosynthetic process	PEX7	ENSG00000112357.14	chr6	-0.321776572854945	-0.544724921922334	-0.0988282237875552	0.00474336295181846	0.0219208591546567
cilium assembly	CEP290	ENSG00000198707.17	chr12	-0.321678821646879	-0.466566159515232	-0.176791483778526	1.52582755508036e-05	0.000479773982790767
regulation of secretion	CEP290	ENSG00000198707.17	chr12	-0.321678821646879	-0.466566159515232	-0.176791483778526	1.52582755508036e-05	0.000479773982790767
brain development	CEP290	ENSG00000198707.17	chr12	-0.321678821646879	-0.466566159515232	-0.176791483778526	1.52582755508036e-05	0.000479773982790767
inorganic ion transmembrane transport	TRPV6	ENSG00000165125.22	chr7	-0.321434112302423	-0.512649320931563	-0.130218903673283	0.00101876044984443	0.00747125629056832
response to salt	TRPV6	ENSG00000165125.22	chr7	-0.321434112302423	-0.512649320931563	-0.130218903673283	0.00101876044984443	0.00747125629056832
regulation of secretion	TRPV6	ENSG00000165125.22	chr7	-0.321434112302423	-0.512649320931563	-0.130218903673283	0.00101876044984443	0.00747125629056832
cellular component morphogenesis	HMGB2	ENSG00000164104.12	chr4	-0.321173343588965	-0.477198546149217	-0.165148141028713	5.96542908723769e-05	0.0011402652391414
inorganic ion transmembrane transport	SLC24A1	ENSG00000074621.14	chr15	-0.321078200353452	-0.500865989479789	-0.141290411227114	0.000486170810154998	0.00461228133807915
modulation of chemical synaptic transmission	SLC24A1	ENSG00000074621.14	chr15	-0.321078200353452	-0.500865989479789	-0.141290411227114	0.000486170810154998	0.00461228133807915
cellular component morphogenesis	CHL1	ENSG00000134121.10	chr3	-0.320634845002495	-0.512710907716513	-0.128558782288476	0.0011038130170446	0.00787890287908583
behavior	CHL1	ENSG00000134121.10	chr3	-0.320634845002495	-0.512710907716513	-0.128558782288476	0.0011038130170446	0.00787890287908583
regulation of secretion	VPS4B	ENSG00000119541.10	chr18	-0.320478249829727	-0.52280055486987	-0.118155944789584	0.00195334636236911	0.0116797265840983
inorganic ion transmembrane transport	VPS4B	ENSG00000119541.10	chr18	-0.320478249829727	-0.52280055486987	-0.118155944789584	0.00195334636236911	0.0116797265840983
small molecule biosynthetic process	FGF2	ENSG00000138685.17	chr4	-0.320172636250414	-0.521270274153057	-0.11907499834777	0.00185195891977849	0.0112489650360678
inorganic ion transmembrane transport	FGF2	ENSG00000138685.17	chr4	-0.320172636250414	-0.521270274153057	-0.11907499834777	0.00185195891977849	0.0112489650360678
nucleobase-containing small molecule metabolic process	FGF2	ENSG00000138685.17	chr4	-0.320172636250414	-0.521270274153057	-0.11907499834777	0.00185195891977849	0.0112489650360678
brain development	FGF2	ENSG00000138685.17	chr4	-0.320172636250414	-0.521270274153057	-0.11907499834777	0.00185195891977849	0.0112489650360678
cellular component morphogenesis	FGF2	ENSG00000138685.17	chr4	-0.320172636250414	-0.521270274153057	-0.11907499834777	0.00185195891977849	0.0112489650360678
dicarboxylic acid metabolic process	L2HGDH	ENSG00000087299.12	chr14	-0.320118438523442	-0.465873698907419	-0.174363178139465	1.87720540640177e-05	0.000542248559653693
Pyruvate metabolism and Citric Acid (TCA) cycle	L2HGDH	ENSG00000087299.12	chr14	-0.320118438523442	-0.465873698907419	-0.174363178139465	1.87720540640177e-05	0.000542248559653693
monocarboxylic acid metabolic process	FAR2	ENSG00000064763.11	chr12	-0.319028781668833	-0.549875349890142	-0.0881822134475239	0.00683477959644621	0.0285446640213182
small molecule biosynthetic process	FAR2	ENSG00000064763.11	chr12	-0.319028781668833	-0.549875349890142	-0.0881822134475239	0.00683477959644621	0.0285446640213182
nucleobase-containing small molecule metabolic process	FAR2	ENSG00000064763.11	chr12	-0.319028781668833	-0.549875349890142	-0.0881822134475239	0.00683477959644621	0.0285446640213182
amide metabolic process	FAR2	ENSG00000064763.11	chr12	-0.319028781668833	-0.549875349890142	-0.0881822134475239	0.00683477959644621	0.0285446640213182
small molecule biosynthetic process	B4GALT6	ENSG00000118276.12	chr18	-0.318869281737461	-0.542225904066804	-0.0955126594081189	0.0052136096335693	0.0234819388481783
amide metabolic process	B4GALT6	ENSG00000118276.12	chr18	-0.318869281737461	-0.542225904066804	-0.0955126594081189	0.0052136096335693	0.0234819388481783
cellular component morphogenesis	B4GALT6	ENSG00000118276.12	chr18	-0.318869281737461	-0.542225904066804	-0.0955126594081189	0.0052136096335693	0.0234819388481783
nucleobase-containing small molecule metabolic process	B4GALT6	ENSG00000118276.12	chr18	-0.318869281737461	-0.542225904066804	-0.0955126594081189	0.0052136096335693	0.0234819388481783
inorganic ion transmembrane transport	GHITM	ENSG00000165678.21	chr10	-0.318643573473935	-0.434542858905486	-0.202744288042384	9.60277907796868e-08	2.5697399181666e-05
organic acid catabolic process	MCCC2	ENSG00000131844.17	chr5	-0.318421760482223	-0.463050851168994	-0.173792669795452	1.79218197854554e-05	0.0005262632919609
nucleobase-containing small molecule metabolic process	MCCC2	ENSG00000131844.17	chr5	-0.318421760482223	-0.463050851168994	-0.173792669795452	1.79218197854554e-05	0.0005262632919609
Valine, leucine and isoleucine degradation	MCCC2	ENSG00000131844.17	chr5	-0.318421760482223	-0.463050851168994	-0.173792669795452	1.79218197854554e-05	0.0005262632919609
cellular component morphogenesis	AFG3L2	ENSG00000141385.11	chr18	-0.317845695516662	-0.523740662399905	-0.11195072863342	0.00253537334193535	0.0139484872415318
inorganic ion transmembrane transport	AFG3L2	ENSG00000141385.11	chr18	-0.317845695516662	-0.523740662399905	-0.11195072863342	0.00253537334193535	0.0139484872415318
nucleobase-containing small molecule metabolic process	EXTL2	ENSG00000162694.14	chr1	-0.317592518314192	-0.528939654251325	-0.106245382377059	0.00328810910409319	0.0167994421553868
microtubule-based transport	ATR	ENSG00000175054.16	chr3	-0.317191515135669	-0.48655805780099	-0.147824972470349	0.000255918653309775	0.00299479724413576
cellular component morphogenesis	ATL1	ENSG00000198513.14	chr14	-0.317066193779381	-0.497648089324854	-0.136484298233907	0.000603367480629548	0.00524483465966317
cellular component morphogenesis	ROBO1	ENSG00000169855.20	chr3	-0.316625906516733	-0.469582295528405	-0.163669517505061	5.42691270576709e-05	0.00107650213854398
brain development	ROBO1	ENSG00000169855.20	chr3	-0.316625906516733	-0.469582295528405	-0.163669517505061	5.42691270576709e-05	0.00107650213854398
brain development	CFAP43	ENSG00000197748.13	chr10	-0.316618992569727	-0.564875748825289	-0.0683622363141662	0.0125173036482241	0.0438485385146883
microtubule-based transport	CFAP43	ENSG00000197748.13	chr10	-0.316618992569727	-0.564875748825289	-0.0683622363141662	0.0125173036482241	0.0438485385146883
cilium assembly	CFAP43	ENSG00000197748.13	chr10	-0.316618992569727	-0.564875748825289	-0.0683622363141662	0.0125173036482241	0.0438485385146883
cellular component morphogenesis	MCF2	ENSG00000101977.21	chrX	-0.315985568110322	-0.536345839324033	-0.0956252968966112	0.00501872224764334	0.0228655758555495
nucleobase-containing small molecule metabolic process	AASS	ENSG00000008311.16	chr7	-0.315910222127814	-0.49415667878428	-0.137663765471347	0.000536069693679547	0.00487376696503655
amide metabolic process	AASS	ENSG00000008311.16	chr7	-0.315910222127814	-0.49415667878428	-0.137663765471347	0.000536069693679547	0.00487376696503655
small molecule biosynthetic process	AASS	ENSG00000008311.16	chr7	-0.315910222127814	-0.49415667878428	-0.137663765471347	0.000536069693679547	0.00487376696503655
organic acid catabolic process	AASS	ENSG00000008311.16	chr7	-0.315910222127814	-0.49415667878428	-0.137663765471347	0.000536069693679547	0.00487376696503655
dicarboxylic acid metabolic process	AASS	ENSG00000008311.16	chr7	-0.315910222127814	-0.49415667878428	-0.137663765471347	0.000536069693679547	0.00487376696503655
monocarboxylic acid metabolic process	ACO2	ENSG00000100412.17	chr22	-0.315716159736072	-0.471884778489868	-0.159547540982275	8.03809042677495e-05	0.00141223987105753
Amino acid metabolism	ACO2	ENSG00000100412.17	chr22	-0.315716159736072	-0.471884778489868	-0.159547540982275	8.03809042677495e-05	0.00141223987105753
Pyruvate metabolism and Citric Acid (TCA) cycle	ACO2	ENSG00000100412.17	chr22	-0.315716159736072	-0.471884778489868	-0.159547540982275	8.03809042677495e-05	0.00141223987105753
small molecule biosynthetic process	RBP1	ENSG00000114115.10	chr3	-0.315479527048564	-0.5158250025116	-0.115134051585527	0.00207591051376449	0.0121613543233052
regulation of secretion	RBP1	ENSG00000114115.10	chr3	-0.315479527048564	-0.5158250025116	-0.115134051585527	0.00207591051376449	0.0121613543233052
monocarboxylic acid metabolic process	RBP1	ENSG00000114115.10	chr3	-0.315479527048564	-0.5158250025116	-0.115134051585527	0.00207591051376449	0.0121613543233052
cilium assembly	IDH2	ENSG00000182054.10	chr15	-0.315169000412132	-0.517825675655163	-0.1125123251691	0.00235536128768576	0.0132413702911543
Pyruvate metabolism and Citric Acid (TCA) cycle	IDH2	ENSG00000182054.10	chr15	-0.315169000412132	-0.517825675655163	-0.1125123251691	0.00235536128768576	0.0132413702911543
monocarboxylic acid metabolic process	IDH2	ENSG00000182054.10	chr15	-0.315169000412132	-0.517825675655163	-0.1125123251691	0.00235536128768576	0.0132413702911543
dicarboxylic acid metabolic process	IDH2	ENSG00000182054.10	chr15	-0.315169000412132	-0.517825675655163	-0.1125123251691	0.00235536128768576	0.0132413702911543
nucleobase-containing small molecule metabolic process	IDH2	ENSG00000182054.10	chr15	-0.315169000412132	-0.517825675655163	-0.1125123251691	0.00235536128768576	0.0132413702911543
modulation of chemical synaptic transmission	PREPL	ENSG00000138078.16	chr2	-0.314088600538506	-0.4885989743813	-0.139578226695712	0.00043935091073973	0.00429883089431949
regulation of secretion	PREPL	ENSG00000138078.16	chr2	-0.314088600538506	-0.4885989743813	-0.139578226695712	0.00043935091073973	0.00429883089431949
synaptic signaling	PREPL	ENSG00000138078.16	chr2	-0.314088600538506	-0.4885989743813	-0.139578226695712	0.00043935091073973	0.00429883089431949
amide metabolic process	LANCL1	ENSG00000115365.12	chr2	-0.313937052760629	-0.549421261269259	-0.0784528442519984	0.00906098403033753	0.0347987913626529
amide metabolic process	SECISBP2L	ENSG00000138593.9	chr15	-0.313839327214882	-0.503952344883632	-0.123726309546132	0.00125195135933174	0.00855319177716866
cellular component morphogenesis	C5	ENSG00000106804.8	chr9	-0.31371504663535	-0.511452119975393	-0.115977973295306	0.00192127251727816	0.0115561527194895
Pyruvate metabolism and Citric Acid (TCA) cycle	MCEE	ENSG00000124370.11	chr2	-0.313546036793476	-0.501129718113858	-0.125962355473095	0.00108741557570642	0.00780795860228989
organic acid catabolic process	MCEE	ENSG00000124370.11	chr2	-0.313546036793476	-0.501129718113858	-0.125962355473095	0.00108741557570642	0.00780795860228989
monocarboxylic acid metabolic process	MCEE	ENSG00000124370.11	chr2	-0.313546036793476	-0.501129718113858	-0.125962355473095	0.00108741557570642	0.00780795860228989
Valine, leucine and isoleucine degradation	MCEE	ENSG00000124370.11	chr2	-0.313546036793476	-0.501129718113858	-0.125962355473095	0.00108741557570642	0.00780795860228989
amide metabolic process	MCEE	ENSG00000124370.11	chr2	-0.313546036793476	-0.501129718113858	-0.125962355473095	0.00108741557570642	0.00780795860228989
nucleobase-containing small molecule metabolic process	MCEE	ENSG00000124370.11	chr2	-0.313546036793476	-0.501129718113858	-0.125962355473095	0.00108741557570642	0.00780795860228989
small molecule biosynthetic process	PRKAA1	ENSG00000132356.11	chr5	-0.313361632841171	-0.496662472530147	-0.130060793152195	0.00083606806970773	0.00656586568807571
