variable	gene	gene_id	seqnames	logFC	CI.L	CI.R	P.Value	adj.P.Val
regulation of transmembrane transport	SNAP25	ENSG00000132639.13	chr20	0.342162051645339	0.111162617312743	0.573161485977935	0.00375901930631034	0.0279424375374212
synaptic signaling	SNAP25	ENSG00000132639.13	chr20	0.342162051645339	0.111162617312743	0.573161485977935	0.00375901930631034	0.0279424375374212
positive regulation of cellular component biogenesis	LDB2	ENSG00000169744.13	chr4	0.340679132946056	0.176748265329332	0.50461000056278	5.07578449446259e-05	0.00212987726286872
regulation of system process	MLIP	ENSG00000146147.15	chr6	0.340466526707911	0.112040813461353	0.568892239954468	0.00354880383777603	0.026724925000006
modulation of chemical synaptic transmission	KIT	ENSG00000157404.16	chr4	0.340327998659045	0.100996974999207	0.579659022318883	0.0053926950172174	0.0351491697744459
regulation of nervous system development	KIT	ENSG00000157404.16	chr4	0.340327998659045	0.100996974999207	0.579659022318883	0.0053926950172174	0.0351491697744459
cellular response to organonitrogen compound	KIT	ENSG00000157404.16	chr4	0.340327998659045	0.100996974999207	0.579659022318883	0.0053926950172174	0.0351491697744459
regulation of system process	KIT	ENSG00000157404.16	chr4	0.340327998659045	0.100996974999207	0.579659022318883	0.0053926950172174	0.0351491697744459
behavior	KIT	ENSG00000157404.16	chr4	0.340327998659045	0.100996974999207	0.579659022318883	0.0053926950172174	0.0351491697744459
regulation of anatomical structure size	KIT	ENSG00000157404.16	chr4	0.340327998659045	0.100996974999207	0.579659022318883	0.0053926950172174	0.0351491697744459
Signaling by Receptor Tyrosine Kinases	KIT	ENSG00000157404.16	chr4	0.340327998659045	0.100996974999207	0.579659022318883	0.0053926950172174	0.0351491697744459
cell morphogenesis	KIT	ENSG00000157404.16	chr4	0.340327998659045	0.100996974999207	0.579659022318883	0.0053926950172174	0.0351491697744459
positive regulation of cellular component biogenesis	KIT	ENSG00000157404.16	chr4	0.340327998659045	0.100996974999207	0.579659022318883	0.0053926950172174	0.0351491697744459
inorganic ion transmembrane transport	MICU3	ENSG00000155970.12	chr8	0.340144847115817	0.137267868791585	0.543021825440049	0.00105002602451147	0.0123078670294597
inorganic ion transmembrane transport	KCNS2	ENSG00000156486.8	chr8	0.339568507174169	0.129264539274402	0.549872475073935	0.00159566932942775	0.0160962859881037
Neuronal System	KCNS2	ENSG00000156486.8	chr8	0.339568507174169	0.129264539274402	0.549872475073935	0.00159566932942775	0.0160962859881037
regulation of transmembrane transport	KCNS2	ENSG00000156486.8	chr8	0.339568507174169	0.129264539274402	0.549872475073935	0.00159566932942775	0.0160962859881037
modulation of chemical synaptic transmission	TAFA2	ENSG00000198673.11	chr12	0.338416929376765	0.113996016072999	0.562837842680531	0.00318152014324976	0.0246576503779843
behavior	TAFA2	ENSG00000198673.11	chr12	0.338416929376765	0.113996016072999	0.562837842680531	0.00318152014324976	0.0246576503779843
modulation of chemical synaptic transmission	NEFH	ENSG00000100285.10	chr22	0.338271281538407	0.115212981375067	0.561329581701746	0.00301451568670175	0.0238512775301559
cell junction organization	NEFH	ENSG00000100285.10	chr22	0.338271281538407	0.115212981375067	0.561329581701746	0.00301451568670175	0.0238512775301559
cell morphogenesis	NEFH	ENSG00000100285.10	chr22	0.338271281538407	0.115212981375067	0.561329581701746	0.00301451568670175	0.0238512775301559
forebrain development	RGS7	ENSG00000182901.17	chr1	0.337047809120498	0.138079319038097	0.536016299202899	0.000931583116029299	0.011312194635825
serotonin receptor signaling pathway	RGS7	ENSG00000182901.17	chr1	0.337047809120498	0.138079319038097	0.536016299202899	0.000931583116029299	0.011312194635825
regulation of transmembrane transport	RGS7	ENSG00000182901.17	chr1	0.337047809120498	0.138079319038097	0.536016299202899	0.000931583116029299	0.011312194635825
Signaling by Receptor Tyrosine Kinases	LAMA3	ENSG00000053747.17	chr18	0.335617028222432	0.133888761940397	0.537345294504466	0.00114684877783225	0.0130858859340264
cell junction organization	LAMA3	ENSG00000053747.17	chr18	0.335617028222432	0.133888761940397	0.537345294504466	0.00114684877783225	0.0130858859340264
forebrain development	FOXP2	ENSG00000128573.26	chr7	0.330005295275817	0.105277411078446	0.554733179473187	0.00406700475034627	0.0293849380234817
forebrain development	CCDC14	ENSG00000175455.16	chr3	0.329894256522593	0.184243224484904	0.475545288560282	1.03008881679731e-05	0.000849036167312942
second-messenger-mediated signaling	NFAT5	ENSG00000102908.22	chr16	0.329372529531799	0.158742185660253	0.500002873403345	0.000165042026370993	0.00412513171670523
Neuronal System	PLCB1	ENSG00000182621.18	chr20	0.327395798040953	0.15818299413962	0.496608601942287	0.00015941245064475	0.00407015995382562
serotonin receptor signaling pathway	PLCB1	ENSG00000182621.18	chr20	0.327395798040953	0.15818299413962	0.496608601942287	0.00015941245064475	0.00407015995382562
cellular response to organonitrogen compound	PLCB1	ENSG00000182621.18	chr20	0.327395798040953	0.15818299413962	0.496608601942287	0.00015941245064475	0.00407015995382562
behavior	PLCB1	ENSG00000182621.18	chr20	0.327395798040953	0.15818299413962	0.496608601942287	0.00015941245064475	0.00407015995382562
forebrain development	PLCB1	ENSG00000182621.18	chr20	0.327395798040953	0.15818299413962	0.496608601942287	0.00015941245064475	0.00407015995382562
synaptic signaling	PLCB1	ENSG00000182621.18	chr20	0.327395798040953	0.15818299413962	0.496608601942287	0.00015941245064475	0.00407015995382562
inorganic ion transmembrane transport	PLCB1	ENSG00000182621.18	chr20	0.327395798040953	0.15818299413962	0.496608601942287	0.00015941245064475	0.00407015995382562
modulation of chemical synaptic transmission	PLCB1	ENSG00000182621.18	chr20	0.327395798040953	0.15818299413962	0.496608601942287	0.00015941245064475	0.00407015995382562
regulation of anatomical structure size	PLCB1	ENSG00000182621.18	chr20	0.327395798040953	0.15818299413962	0.496608601942287	0.00015941245064475	0.00407015995382562
regulation of anatomical structure size	FHOD3	ENSG00000134775.15	chr18	0.326726679587161	0.143840287993852	0.50961307118047	0.000483968705405012	0.00767292176761344
cell morphogenesis	FHOD3	ENSG00000134775.15	chr18	0.326726679587161	0.143840287993852	0.50961307118047	0.000483968705405012	0.00767292176761344
regulation of nervous system development	FGF2	ENSG00000138685.17	chr4	0.324679435419546	0.154947781000351	0.494411089838742	0.000188730032240749	0.00445370297766677
regulation of anatomical structure size	FGF2	ENSG00000138685.17	chr4	0.324679435419546	0.154947781000351	0.494411089838742	0.000188730032240749	0.00445370297766677
inorganic ion transmembrane transport	FGF2	ENSG00000138685.17	chr4	0.324679435419546	0.154947781000351	0.494411089838742	0.000188730032240749	0.00445370297766677
Signaling by Receptor Tyrosine Kinases	FGF2	ENSG00000138685.17	chr4	0.324679435419546	0.154947781000351	0.494411089838742	0.000188730032240749	0.00445370297766677
forebrain development	FGF2	ENSG00000138685.17	chr4	0.324679435419546	0.154947781000351	0.494411089838742	0.000188730032240749	0.00445370297766677
serotonin receptor signaling pathway	FGF2	ENSG00000138685.17	chr4	0.324679435419546	0.154947781000351	0.494411089838742	0.000188730032240749	0.00445370297766677
cell morphogenesis	FGF2	ENSG00000138685.17	chr4	0.324679435419546	0.154947781000351	0.494411089838742	0.000188730032240749	0.00445370297766677
serotonin receptor signaling pathway	SLC2A13	ENSG00000151229.13	chr12	0.32423284455859	0.12159102816586	0.526874660951321	0.00175802005707878	0.0169734502856013
blood circulation	SLC2A13	ENSG00000151229.13	chr12	0.32423284455859	0.12159102816586	0.526874660951321	0.00175802005707878	0.0169734502856013
forebrain development	SCYL2	ENSG00000136021.19	chr12	0.320280926817134	0.180831167569177	0.45973068606509	7.76162385016479e-06	0.000696728551056249
second-messenger-mediated signaling	EPHA5	ENSG00000145242.14	chr4	0.319501023372798	0.0836118772718274	0.555390169473769	0.0080206225197519	0.0458510637636603
forebrain development	EPHA5	ENSG00000145242.14	chr4	0.319501023372798	0.0836118772718274	0.555390169473769	0.0080206225197519	0.0458510637636603
Axon guidance	EPHA5	ENSG00000145242.14	chr4	0.319501023372798	0.0836118772718274	0.555390169473769	0.0080206225197519	0.0458510637636603
cell morphogenesis	EPHA5	ENSG00000145242.14	chr4	0.319501023372798	0.0836118772718274	0.555390169473769	0.0080206225197519	0.0458510637636603
regulation of anatomical structure size	ZWILCH	ENSG00000174442.12	chr15	0.319156407559472	0.0890422301805085	0.549270584938436	0.00663909970363125	0.040463438988544
actin filament-based movement	SLC38A1	ENSG00000111371.16	chr12	0.317354841142222	0.1644194622531	0.470290220031343	5.20664960433287e-05	0.00215272396679884
Neuronal System	SLC38A1	ENSG00000111371.16	chr12	0.317354841142222	0.1644194622531	0.470290220031343	5.20664960433287e-05	0.00215272396679884
modulation of chemical synaptic transmission	SLC38A1	ENSG00000111371.16	chr12	0.317354841142222	0.1644194622531	0.470290220031343	5.20664960433287e-05	0.00215272396679884
blood circulation	SLC38A1	ENSG00000111371.16	chr12	0.317354841142222	0.1644194622531	0.470290220031343	5.20664960433287e-05	0.00215272396679884
inorganic ion transmembrane transport	SLC38A1	ENSG00000111371.16	chr12	0.317354841142222	0.1644194622531	0.470290220031343	5.20664960433287e-05	0.00215272396679884
regulation of transmembrane transport	SLC38A1	ENSG00000111371.16	chr12	0.317354841142222	0.1644194622531	0.470290220031343	5.20664960433287e-05	0.00215272396679884
serotonin receptor signaling pathway	SLC38A1	ENSG00000111371.16	chr12	0.317354841142222	0.1644194622531	0.470290220031343	5.20664960433287e-05	0.00215272396679884
second-messenger-mediated signaling	KCNC2	ENSG00000166006.14	chr12	0.317055994830012	0.115020046687917	0.519091942972107	0.00214973150173039	0.0192485112935872
cellular response to organonitrogen compound	KCNC2	ENSG00000166006.14	chr12	0.317055994830012	0.115020046687917	0.519091942972107	0.00214973150173039	0.0192485112935872
inorganic ion transmembrane transport	KCNC2	ENSG00000166006.14	chr12	0.317055994830012	0.115020046687917	0.519091942972107	0.00214973150173039	0.0192485112935872
actin filament-based movement	KCNC2	ENSG00000166006.14	chr12	0.317055994830012	0.115020046687917	0.519091942972107	0.00214973150173039	0.0192485112935872
forebrain development	KCNC2	ENSG00000166006.14	chr12	0.317055994830012	0.115020046687917	0.519091942972107	0.00214973150173039	0.0192485112935872
Neuronal System	KCNC2	ENSG00000166006.14	chr12	0.317055994830012	0.115020046687917	0.519091942972107	0.00214973150173039	0.0192485112935872
regulation of transmembrane transport	KCNC2	ENSG00000166006.14	chr12	0.317055994830012	0.115020046687917	0.519091942972107	0.00214973150173039	0.0192485112935872
blood circulation	NR2F2	ENSG00000185551.15	chr15	0.31597703185877	0.110910768080094	0.521043295637446	0.00258246515217593	0.0218538802227394
forebrain development	NR2F2	ENSG00000185551.15	chr15	0.31597703185877	0.110910768080094	0.521043295637446	0.00258246515217593	0.0218538802227394
regulation of transmembrane transport	FBXO11	ENSG00000138081.22	chr2	0.315599814124548	0.169928630211315	0.461270998037781	2.42253589634657e-05	0.00133020443506085
positive regulation of cellular component biogenesis	ACTR2	ENSG00000138071.14	chr2	0.315250210093888	0.171624624178137	0.458875796009639	1.89885843363609e-05	0.00117274990450721
Axon guidance	ACTR2	ENSG00000138071.14	chr2	0.315250210093888	0.171624624178137	0.458875796009639	1.89885843363609e-05	0.00117274990450721
regulation of nervous system development	ACTR2	ENSG00000138071.14	chr2	0.315250210093888	0.171624624178137	0.458875796009639	1.89885843363609e-05	0.00117274990450721
modulation of chemical synaptic transmission	CSMD1	ENSG00000183117.19	chr8	0.314588881014452	0.159607287139141	0.469570474889763	7.52413148424607e-05	0.00271538821478529
behavior	CSMD1	ENSG00000183117.19	chr8	0.314588881014452	0.159607287139141	0.469570474889763	7.52413148424607e-05	0.00271538821478529
Signaling by Receptor Tyrosine Kinases	MUC20	ENSG00000176945.17	chr3	0.314280603322077	0.0974934334069618	0.531067773237193	0.00456132816536996	0.0316812219853722
Signaling by Receptor Tyrosine Kinases	GABRG2	ENSG00000113327.17	chr5	0.3135042889479	0.107740693962412	0.519267883933389	0.00288212303369634	0.0232653107495249
inorganic ion transmembrane transport	GABRG2	ENSG00000113327.17	chr5	0.3135042889479	0.107740693962412	0.519267883933389	0.00288212303369634	0.0232653107495249
cell junction organization	GABRG2	ENSG00000113327.17	chr5	0.3135042889479	0.107740693962412	0.519267883933389	0.00288212303369634	0.0232653107495249
synaptic signaling	GABRG2	ENSG00000113327.17	chr5	0.3135042889479	0.107740693962412	0.519267883933389	0.00288212303369634	0.0232653107495249
cellular response to organonitrogen compound	GABRG2	ENSG00000113327.17	chr5	0.3135042889479	0.107740693962412	0.519267883933389	0.00288212303369634	0.0232653107495249
serotonin receptor signaling pathway	GABRG2	ENSG00000113327.17	chr5	0.3135042889479	0.107740693962412	0.519267883933389	0.00288212303369634	0.0232653107495249
behavior	GABRG2	ENSG00000113327.17	chr5	0.3135042889479	0.107740693962412	0.519267883933389	0.00288212303369634	0.0232653107495249
Neuronal System	GABRG2	ENSG00000113327.17	chr5	0.3135042889479	0.107740693962412	0.519267883933389	0.00288212303369634	0.0232653107495249
positive regulation of cellular component biogenesis	DOCK11	ENSG00000147251.16	chrX	0.310663949358889	0.123782049397253	0.497545849320525	0.00115747907890109	0.0131651206778856
regulation of nervous system development	DOCK11	ENSG00000147251.16	chrX	0.310663949358889	0.123782049397253	0.497545849320525	0.00115747907890109	0.0131651206778856
second-messenger-mediated signaling	NUDT4	ENSG00000173598.14	chr12	0.309257864722938	0.188728004300823	0.429787725145053	6.18029358522742e-07	0.000153012526636591
positive regulation of cellular component biogenesis	SDCBP	ENSG00000137575.12	chr8	0.309042297554299	0.177092966865362	0.440991628243236	5.15125296213702e-06	0.000535226890095912
cell junction organization	SDCBP	ENSG00000137575.12	chr8	0.309042297554299	0.177092966865362	0.440991628243236	5.15125296213702e-06	0.000535226890095912
regulation of anatomical structure size	SDCBP	ENSG00000137575.12	chr8	0.309042297554299	0.177092966865362	0.440991628243236	5.15125296213702e-06	0.000535226890095912
synaptic signaling	SDCBP	ENSG00000137575.12	chr8	0.309042297554299	0.177092966865362	0.440991628243236	5.15125296213702e-06	0.000535226890095912
Axon guidance	SDCBP	ENSG00000137575.12	chr8	0.309042297554299	0.177092966865362	0.440991628243236	5.15125296213702e-06	0.000535226890095912
Neuronal System	ARHGAP32	ENSG00000134909.19	chr11	0.304975676775786	0.200960528018662	0.408990825532911	1.34995844210348e-08	1.1966537865221e-05
cellular response to organonitrogen compound	PIK3CA	ENSG00000121879.6	chr3	0.304001974662199	0.158578956229434	0.449424993094965	4.58701709889921e-05	0.00197144434889962
blood circulation	PIK3CA	ENSG00000121879.6	chr3	0.304001974662199	0.158578956229434	0.449424993094965	4.58701709889921e-05	0.00197144434889962
positive regulation of cellular component biogenesis	PIK3CA	ENSG00000121879.6	chr3	0.304001974662199	0.158578956229434	0.449424993094965	4.58701709889921e-05	0.00197144434889962
Axon guidance	PIK3CA	ENSG00000121879.6	chr3	0.304001974662199	0.158578956229434	0.449424993094965	4.58701709889921e-05	0.00197144434889962
serotonin receptor signaling pathway	PIK3CA	ENSG00000121879.6	chr3	0.304001974662199	0.158578956229434	0.449424993094965	4.58701709889921e-05	0.00197144434889962
Neuronal System	PIK3CA	ENSG00000121879.6	chr3	0.304001974662199	0.158578956229434	0.449424993094965	4.58701709889921e-05	0.00197144434889962
inorganic ion transmembrane transport	PIK3CA	ENSG00000121879.6	chr3	0.304001974662199	0.158578956229434	0.449424993094965	4.58701709889921e-05	0.00197144434889962
regulation of anatomical structure size	PIK3CA	ENSG00000121879.6	chr3	0.304001974662199	0.158578956229434	0.449424993094965	4.58701709889921e-05	0.00197144434889962
regulation of nervous system development	PIK3CA	ENSG00000121879.6	chr3	0.304001974662199	0.158578956229434	0.449424993094965	4.58701709889921e-05	0.00197144434889962
Signaling by Receptor Tyrosine Kinases	PIK3CA	ENSG00000121879.6	chr3	0.304001974662199	0.158578956229434	0.449424993094965	4.58701709889921e-05	0.00197144434889962
actin filament-based movement	PIK3CA	ENSG00000121879.6	chr3	0.304001974662199	0.158578956229434	0.449424993094965	4.58701709889921e-05	0.00197144434889962
cell junction organization	TGFB2	ENSG00000092969.12	chr1	0.303719892599568	0.0870617866314058	0.52037799856773	0.00608084246529915	0.0381782154428233
regulation of system process	TGFB2	ENSG00000092969.12	chr1	0.303719892599568	0.0870617866314058	0.52037799856773	0.00608084246529915	0.0381782154428233
cellular response to organonitrogen compound	TGFB2	ENSG00000092969.12	chr1	0.303719892599568	0.0870617866314058	0.52037799856773	0.00608084246529915	0.0381782154428233
cell morphogenesis	TGFB2	ENSG00000092969.12	chr1	0.303719892599568	0.0870617866314058	0.52037799856773	0.00608084246529915	0.0381782154428233
regulation of anatomical structure size	TGFB2	ENSG00000092969.12	chr1	0.303719892599568	0.0870617866314058	0.52037799856773	0.00608084246529915	0.0381782154428233
cell junction organization	CDH8	ENSG00000150394.14	chr16	0.301345129496085	0.111351490413728	0.491338768578443	0.00192689938208459	0.0178760847671588
cell morphogenesis	CDH8	ENSG00000150394.14	chr16	0.301345129496085	0.111351490413728	0.491338768578443	0.00192689938208459	0.0178760847671588
synaptic signaling	CDH8	ENSG00000150394.14	chr16	0.301345129496085	0.111351490413728	0.491338768578443	0.00192689938208459	0.0178760847671588
positive regulation of cellular component biogenesis	CDH8	ENSG00000150394.14	chr16	0.301345129496085	0.111351490413728	0.491338768578443	0.00192689938208459	0.0178760847671588
forebrain development	SYNJ1	ENSG00000159082.18	chr21	0.299264605337522	0.132467628016748	0.466061582658297	0.000457752292482937	0.00743677063492038
regulation of nervous system development	SYNJ1	ENSG00000159082.18	chr21	0.299264605337522	0.132467628016748	0.466061582658297	0.000457752292482937	0.00743677063492038
modulation of chemical synaptic transmission	SYNJ1	ENSG00000159082.18	chr21	0.299264605337522	0.132467628016748	0.466061582658297	0.000457752292482937	0.00743677063492038
behavior	SYNJ1	ENSG00000159082.18	chr21	0.299264605337522	0.132467628016748	0.466061582658297	0.000457752292482937	0.00743677063492038
synaptic signaling	SYNJ1	ENSG00000159082.18	chr21	0.299264605337522	0.132467628016748	0.466061582658297	0.000457752292482937	0.00743677063492038
Axon guidance	KCNQ3	ENSG00000184156.17	chr8	0.298925773599769	0.144587820459149	0.453263726740389	0.000156951704296457	0.00402539967818562
Neuronal System	KCNQ3	ENSG00000184156.17	chr8	0.298925773599769	0.144587820459149	0.453263726740389	0.000156951704296457	0.00402539967818562
regulation of transmembrane transport	KCNQ3	ENSG00000184156.17	chr8	0.298925773599769	0.144587820459149	0.453263726740389	0.000156951704296457	0.00402539967818562
inorganic ion transmembrane transport	KCNQ3	ENSG00000184156.17	chr8	0.298925773599769	0.144587820459149	0.453263726740389	0.000156951704296457	0.00402539967818562
synaptic signaling	KCNQ3	ENSG00000184156.17	chr8	0.298925773599769	0.144587820459149	0.453263726740389	0.000156951704296457	0.00402539967818562
regulation of anatomical structure size	RUNX2	ENSG00000124813.23	chr6	0.297995194198972	0.0910480023989469	0.504942385998998	0.00483977516785134	0.0328018956062816
Signaling by Receptor Tyrosine Kinases	PTPRO	ENSG00000151490.15	chr12	0.297671646007467	0.113963125458934	0.481380166556	0.00153632168917273	0.0157325996516511
regulation of system process	PTPRO	ENSG00000151490.15	chr12	0.297671646007467	0.113963125458934	0.481380166556	0.00153632168917273	0.0157325996516511
regulation of anatomical structure size	PTPRO	ENSG00000151490.15	chr12	0.297671646007467	0.113963125458934	0.481380166556	0.00153632168917273	0.0157325996516511
regulation of nervous system development	PTPRO	ENSG00000151490.15	chr12	0.297671646007467	0.113963125458934	0.481380166556	0.00153632168917273	0.0157325996516511
cell morphogenesis	PTPRO	ENSG00000151490.15	chr12	0.297671646007467	0.113963125458934	0.481380166556	0.00153632168917273	0.0157325996516511
cell junction organization	PTPRO	ENSG00000151490.15	chr12	0.297671646007467	0.113963125458934	0.481380166556	0.00153632168917273	0.0157325996516511
blood circulation	PTPRO	ENSG00000151490.15	chr12	0.297671646007467	0.113963125458934	0.481380166556	0.00153632168917273	0.0157325996516511
positive regulation of cellular component biogenesis	PTPRO	ENSG00000151490.15	chr12	0.297671646007467	0.113963125458934	0.481380166556	0.00153632168917273	0.0157325996516511
synaptic signaling	RIMBP2	ENSG00000060709.15	chr12	0.297177774263914	0.117569230380556	0.476786318147272	0.00122026101179334	0.013584742488434
Axon guidance	PLXNA4	ENSG00000221866.9	chr7	0.296359908992295	0.136426706613633	0.456293111370958	0.000296836137403783	0.00565104286818504
cell morphogenesis	PLXNA4	ENSG00000221866.9	chr7	0.296359908992295	0.136426706613633	0.456293111370958	0.000296836137403783	0.00565104286818504
regulation of nervous system development	PLXNA4	ENSG00000221866.9	chr7	0.296359908992295	0.136426706613633	0.456293111370958	0.000296836137403783	0.00565104286818504
regulation of anatomical structure size	PLXNA4	ENSG00000221866.9	chr7	0.296359908992295	0.136426706613633	0.456293111370958	0.000296836137403783	0.00565104286818504
cell junction organization	PLXNA4	ENSG00000221866.9	chr7	0.296359908992295	0.136426706613633	0.456293111370958	0.000296836137403783	0.00565104286818504
forebrain development	PLXNA4	ENSG00000221866.9	chr7	0.296359908992295	0.136426706613633	0.456293111370958	0.000296836137403783	0.00565104286818504
actin filament-based movement	SLC39A10	ENSG00000196950.14	chr2	0.295623764310005	0.0966481558109155	0.494599372809094	0.00365547035359316	0.0273302772931006
inorganic ion transmembrane transport	SLC39A10	ENSG00000196950.14	chr2	0.295623764310005	0.0966481558109155	0.494599372809094	0.00365547035359316	0.0273302772931006
cellular response to organonitrogen compound	NRIP1	ENSG00000180530.11	chr21	0.294715826254532	0.109890879822536	0.479540772686527	0.00182244750281738	0.0173455252592512
regulation of anatomical structure size	HTR2A	ENSG00000102468.11	chr13	0.294130801350513	0.108442521688344	0.479819081012683	0.00195328959212651	0.0179776160189035
modulation of chemical synaptic transmission	HTR2A	ENSG00000102468.11	chr13	0.294130801350513	0.108442521688344	0.479819081012683	0.00195328959212651	0.0179776160189035
regulation of system process	HTR2A	ENSG00000102468.11	chr13	0.294130801350513	0.108442521688344	0.479819081012683	0.00195328959212651	0.0179776160189035
blood circulation	HTR2A	ENSG00000102468.11	chr13	0.294130801350513	0.108442521688344	0.479819081012683	0.00195328959212651	0.0179776160189035
inorganic ion transmembrane transport	HTR2A	ENSG00000102468.11	chr13	0.294130801350513	0.108442521688344	0.479819081012683	0.00195328959212651	0.0179776160189035
actin filament-based movement	HTR2A	ENSG00000102468.11	chr13	0.294130801350513	0.108442521688344	0.479819081012683	0.00195328959212651	0.0179776160189035
regulation of transmembrane transport	HTR2A	ENSG00000102468.11	chr13	0.294130801350513	0.108442521688344	0.479819081012683	0.00195328959212651	0.0179776160189035
serotonin receptor signaling pathway	HTR2A	ENSG00000102468.11	chr13	0.294130801350513	0.108442521688344	0.479819081012683	0.00195328959212651	0.0179776160189035
cellular response to organonitrogen compound	HTR2A	ENSG00000102468.11	chr13	0.294130801350513	0.108442521688344	0.479819081012683	0.00195328959212651	0.0179776160189035
behavior	HTR2A	ENSG00000102468.11	chr13	0.294130801350513	0.108442521688344	0.479819081012683	0.00195328959212651	0.0179776160189035
synaptic signaling	HTR2A	ENSG00000102468.11	chr13	0.294130801350513	0.108442521688344	0.479819081012683	0.00195328959212651	0.0179776160189035
positive regulation of cellular component biogenesis	MPP7	ENSG00000150054.19	chr10	0.29402714449478	0.12079970920075	0.467254579788809	0.000910081182496538	0.0111369123480141
cell junction organization	MPP7	ENSG00000150054.19	chr10	0.29402714449478	0.12079970920075	0.467254579788809	0.000910081182496538	0.0111369123480141
regulation of anatomical structure size	FGF13	ENSG00000129682.16	chrX	0.293445896619392	0.0799361503457407	0.506955642893044	0.00714530749875758	0.0425091846706706
regulation of nervous system development	FGF13	ENSG00000129682.16	chrX	0.293445896619392	0.0799361503457407	0.506955642893044	0.00714530749875758	0.0425091846706706
regulation of system process	FGF13	ENSG00000129682.16	chrX	0.293445896619392	0.0799361503457407	0.506955642893044	0.00714530749875758	0.0425091846706706
actin filament-based movement	FGF13	ENSG00000129682.16	chrX	0.293445896619392	0.0799361503457407	0.506955642893044	0.00714530749875758	0.0425091846706706
Neuronal System	FGF13	ENSG00000129682.16	chrX	0.293445896619392	0.0799361503457407	0.506955642893044	0.00714530749875758	0.0425091846706706
cell junction organization	FGF13	ENSG00000129682.16	chrX	0.293445896619392	0.0799361503457407	0.506955642893044	0.00714530749875758	0.0425091846706706
inorganic ion transmembrane transport	FGF13	ENSG00000129682.16	chrX	0.293445896619392	0.0799361503457407	0.506955642893044	0.00714530749875758	0.0425091846706706
regulation of transmembrane transport	FGF13	ENSG00000129682.16	chrX	0.293445896619392	0.0799361503457407	0.506955642893044	0.00714530749875758	0.0425091846706706
behavior	FGF13	ENSG00000129682.16	chrX	0.293445896619392	0.0799361503457407	0.506955642893044	0.00714530749875758	0.0425091846706706
forebrain development	FGF13	ENSG00000129682.16	chrX	0.293445896619392	0.0799361503457407	0.506955642893044	0.00714530749875758	0.0425091846706706
modulation of chemical synaptic transmission	FGF13	ENSG00000129682.16	chrX	0.293445896619392	0.0799361503457407	0.506955642893044	0.00714530749875758	0.0425091846706706
Neuronal System	SLC26A8	ENSG00000112053.14	chr6	0.292820598520986	0.0922066477707658	0.493434549271205	0.0042937874690922	0.0304189748622051
inorganic ion transmembrane transport	SLC26A8	ENSG00000112053.14	chr6	0.292820598520986	0.0922066477707658	0.493434549271205	0.0042937874690922	0.0304189748622051
synaptic signaling	CADPS2	ENSG00000081803.16	chr7	0.291249939152486	0.155674275522976	0.426825602781996	2.8292097565603e-05	0.00145915207190163
cell morphogenesis	MCF2	ENSG00000101977.21	chrX	0.290438461625116	0.105075039755013	0.475801883495219	0.00218411556296104	0.0194581099431385
regulation of anatomical structure size	MCF2	ENSG00000101977.21	chrX	0.290438461625116	0.105075039755013	0.475801883495219	0.00218411556296104	0.0194581099431385
regulation of nervous system development	MCF2	ENSG00000101977.21	chrX	0.290438461625116	0.105075039755013	0.475801883495219	0.00218411556296104	0.0194581099431385
serotonin receptor signaling pathway	MCF2	ENSG00000101977.21	chrX	0.290438461625116	0.105075039755013	0.475801883495219	0.00218411556296104	0.0194581099431385
cellular response to organonitrogen compound	FOSB	ENSG00000125740.14	chr19	0.290403176010319	0.0732145141222502	0.507591837898388	0.0088595848387127	0.0490458593940134
Signaling by Receptor Tyrosine Kinases	FOSB	ENSG00000125740.14	chr19	0.290403176010319	0.0732145141222502	0.507591837898388	0.0088595848387127	0.0490458593940134
regulation of nervous system development	STK24	ENSG00000102572.15	chr13	0.289368401591866	0.140821247000892	0.43791555618284	0.000143917199569191	0.00382960157878017
Axon guidance	RASA1	ENSG00000145715.15	chr5	0.289082750189185	0.143187588742212	0.434977911636158	0.000110713793960632	0.00335524303364028
regulation of anatomical structure size	RASA1	ENSG00000145715.15	chr5	0.289082750189185	0.143187588742212	0.434977911636158	0.000110713793960632	0.00335524303364028
Signaling by Receptor Tyrosine Kinases	RASA1	ENSG00000145715.15	chr5	0.289082750189185	0.143187588742212	0.434977911636158	0.000110713793960632	0.00335524303364028
cellular response to organonitrogen compound	UGCG	ENSG00000148154.10	chr9	0.286657505068707	0.145801050283039	0.427513959854375	7.21159092232116e-05	0.00266359359508544
cell morphogenesis	GRIN2A	ENSG00000183454.18	chr16	0.285463708430693	0.135740579794658	0.435186837066728	0.000198035144180718	0.00454534083001821
synaptic signaling	GRIN2A	ENSG00000183454.18	chr16	0.285463708430693	0.135740579794658	0.435186837066728	0.000198035144180718	0.00454534083001821
inorganic ion transmembrane transport	GRIN2A	ENSG00000183454.18	chr16	0.285463708430693	0.135740579794658	0.435186837066728	0.000198035144180718	0.00454534083001821
modulation of chemical synaptic transmission	GRIN2A	ENSG00000183454.18	chr16	0.285463708430693	0.135740579794658	0.435186837066728	0.000198035144180718	0.00454534083001821
regulation of transmembrane transport	GRIN2A	ENSG00000183454.18	chr16	0.285463708430693	0.135740579794658	0.435186837066728	0.000198035144180718	0.00454534083001821
